,Origin_airport,Destination_airport,Origin_city,Destination_city,Distance,Org_airport_lat,Org_airport_long,Dest_airport_lat,Dest_airport_long
715474,BHM,BUF,"Birmingham, AL","Buffalo, NY",779,33.56290054,-86.75350189,42.94049835,-78.73220062
1894288,BHM,ABE,"Birmingham, AL","Allentown, PA",792,33.56290054,-86.75350189,40.652099609375,-75.440803527832
1897068,SLC,ANC,"Salt Lake City, UT","Anchorage, AK",2125,40.7883987426758,-111.977996826172,61.1744003295898,-149.996002197266
651836,DTW,PDK,"Detroit, MI","Atlanta, GA",578,42.2123985290527,-83.353401184082,33.8755989075,-84.3020019531
557806,PAH,TUP,"Paducah, KY","Tupelo, MS",193,37.0607986450195,-88.7738037109375,34.2681007385254,-88.7698974609375
1151210,CVG,MKL,"Cincinnati, OH","Jackson, TN",333,39.0488014221,-84.6678009033,35.59989929,-88.91560364
2447021,PHL,BHM,"Philadelphia, PA","Birmingham, AL",772,39.871898651123,-75.241096496582,33.56290054,-86.75350189
2295600,FLL,PNS,"Fort Lauderdale, FL","Pensacola, FL",525,26.0725994110107,-80.152702331543,30.473400115967,-87.186599731445
724665,FSD,ORD,"Sioux Falls, SD","Chicago, IL",462,43.5820007324,-96.741897583,41.97859955,-87.90480042
97003,IAD,HIF,"Washington, DC","Ogden, UT",1825,38.94449997,-77.45580292,41.12403,-111.973086
2953154,ADS,LIT,"Dallas, TX","Little Rock, AR",292,32.9686012268,-96.8364028931,34.7294006348,-92.2242965698
3047201,BFI,MSP,"Seattle, WA","Minneapolis, MN",1398,47.5299987792969,-122.302001953125,44.8819999695,-93.2218017578
1615661,ORH,BDL,"Worcester, MA","Hartford, CT",47,42.2672996520996,-71.8757019042969,41.9388999939,-72.6831970215
196304,ORL,AUS,"Orlando, FL","Austin, TX",993,28.545499801636,-81.332901000977,30.1944999694824,-97.6698989868164
1888375,MEM,ALO,"Memphis, TN","Waterloo, IA",534,35.0424003601074,-89.9766998291016,42.5570983886719,-92.4002990722656
547565,AMA,TUS,"Amarillo, TX","Tucson, AZ",573,35.2193984985352,-101.706001281738,32.1161003112793,-110.94100189209
3173084,CHO,PFN,"Charlottesville, VA","Panama City, FL",685,38.138599395752,-78.4529037475586,30.212099,-85.6828
2125485,BWI,GRB,"Baltimore, MD","Green Bay, WI",695,39.17539978,-76.66829681,44.4850997924805,-88.1296005249023
667514,MHK,ATL,"Manhattan, KS","Atlanta, GA",780,39.140998840332,-96.6707992553711,33.6366996765137,-84.4281005859375
1286994,SFO,MCO,"San Francisco, CA","Orlando, FL",2445,37.6189994812012,-122.375,28.4293994903564,-81.3089981079102
446064,CRP,MLU,"Corpus Christi, TX","Monroe, LA",462,27.7703990936279,-97.5011978149414,32.5108985900879,-92.0376968383789
1468067,ATL,SEA,"Atlanta, GA","Seattle, WA",2182,33.6366996765137,-84.4281005859375,47.4490013122559,-122.30899810791
2733097,MEM,SJT,"Memphis, TN","San Angelo, TX",660,35.0424003601074,-89.9766998291016,31.3577003479004,-100.496002197266
184118,BTR,AHN,"Baton Rouge, LA","Athens, GA",515,30.53319931,-91.14959717,33.948600769043,-83.326301574707
330423,ACT,DAL,"Waco, TX","Dallas, TX",88,31.6112995147705,-97.2304992675781,32.8470993041992,-96.8517990112305
1915561,EDF,EDF,"Anchorage, AK","Anchorage, AK",0,61.2509994506836,-149.807006835938,61.2509994506836,-149.807006835938
1333885,DSM,SFB,"Des Moines, IA","Orlando, FL",1123,41.5340003967285,-93.6631011962891,28.7775993347168,-81.2375030517578
2627604,LAX,ARA,"Los Angeles, CA","New Iberia, LA",1576,33.94250107,-118.4079971,30.0378,-91.883904
3314798,PVD,PHL,"Providence, RI","Philadelphia, PA",238,41.7326011657715,-71.4204025268555,39.871898651123,-75.241096496582
413496,ATL,DHN,"Atlanta, GA","Dothan, AL",171,33.6366996765137,-84.4281005859375,31.3213005065918,-85.4496002197266
3561306,ABQ,FLL,"Albuquerque, NM","Fort Lauderdale, FL",1687,35.0401992797852,-106.609001159668,26.0725994110107,-80.152702331543
1334363,MSP,SFB,"Minneapolis, MN","Orlando, FL",1291,44.8819999695,-93.2218017578,28.7775993347168,-81.2375030517578
2440742,JFK,ORH,"New York, NY","Worcester, MA",150,40.63980103,-73.77890015,42.2672996520996,-71.8757019042969
2275701,LAN,BNA,"Lansing, MI","Nashville, TN",472,42.7787017822266,-84.58740234375,36.1245002746582,-86.6781997680664
2883855,OKC,BTR,"Oklahoma City, OK","Baton Rouge, LA",502,35.3931007385254,-97.600700378418,30.53319931,-91.14959717
1176734,LGA,MSN,"New York, NY","Madison, WI",812,40.77719879,-73.87259674,43.1399002075195,-89.3375015258789
279084,TLH,DFW,"Tallahassee, FL","Dallas, TX",767,30.3964996337891,-84.3503036499023,32.896800994873,-97.0380020141602
537205,DEC,UIN,"Decatur, IL","Quincy, IL",124,39.8345985412598,-88.8656997680664,39.94269943,-91.19460297
4175,DAY,EKO,"Dayton, OH","Elko, NV",1658,39.902400970459,-84.2193984985352,40.8249015808105,-115.791999816895
12115,RFD,GYY,"Rockford, IL","Gary, IN",95,42.1954002380371,-89.0971984863281,41.6162986755371,-87.4128036499023
1887970,YIP,ALO,"Detroit, MI","Waterloo, IA",454,42.23789978,-83.53040314,42.5570983886719,-92.4002990722656
1352865,SMF,PHX,"Sacramento, CA","Phoenix, AZ",647,38.6954002380371,-121.591003417969,33.4342994689941,-112.012001037598
436384,FSM,LRD,"Fort Smith, AR","Laredo, TX",615,35.3366012573242,-94.3674011230469,27.5438003540039,-99.4616012573242
211950,ACY,BGR,"Atlantic City, NJ","Bangor, ME",473,39.4575996398926,-74.5772018432617,44.8073997497559,-68.8281021118164
2947415,MDW,LIT,"Chicago, IL","Little Rock, AR",544,41.7859992980957,-87.7524032592773,34.7294006348,-92.2242965698
1836979,SYR,RFD,"Syracuse, NY","Rockford, IL",664,43.111198425293,-76.1063003540039,42.1954002380371,-89.0971984863281
2438383,ART,ART,"Watertown, NY","Watertown, NY",0,43.9919013977051,-76.0216979980469,43.9919013977051,-76.0216979980469
1037629,RIC,HKY,"Richmond, VA","Hickory, NC",257,37.505199432373,-77.3197021484375,35.74110031,-81.38950348
2051991,CKB,CLT,"Clarksburg, WV","Charlotte, NC",284,39.2966003418,-80.2281036377,35.2140007019043,-80.9430999755859
1467641,MFR,SEA,"Medford, OR","Seattle, WA",352,42.3741989135742,-122.873001098633,47.4490013122559,-122.30899810791
2365692,SBN,STL,"South Bend, IN","St. Louis, MO",296,41.7086982727051,-86.3172988891602,38.7486991882324,-90.370002746582
557896,CHS,TUP,"Charleston, SC","Tupelo, MS",512,32.89860153,-80.04049683,34.2681007385254,-88.7698974609375
2907287,COS,MCI,"Colorado Springs, CO","Kansas City, MO",538,38.805801391602,-104.70099639893,39.2976,-94.713898
1286690,MDW,MCO,"Chicago, IL","Orlando, FL",989,41.7859992980957,-87.7524032592773,28.4293994903564,-81.3089981079102
78829,DYS,MIA,"Abilene, TX","Miami, FL",1266,32.4207992554,-99.854598999,25.7931995391846,-80.2906036376953
3225334,RFD,XNA,"Rockford, IL","Fayetteville, AR",495,42.1954002380371,-89.0971984863281,36.281898,-94.306801
2043335,ILN,CLT,"Wilmington, OH","Charlotte, NC",337,39.427898407,-83.792098999,35.2140007019043,-80.9430999755859
1032971,CLT,ELP,"Charlotte, NC","El Paso, TX",1483,35.2140007019043,-80.9430999755859,31.80719948,-106.3779984
2553617,DLH,EAU,"Duluth, MN","Eau Claire, WI",141,46.8420982361,-92.1936035156,44.8657989501953,-91.4842987060547
2123364,BZN,FLG,"Bozeman, MT","Flagstaff, AZ",735,45.77750015,-111.1529999,35.13850021,-111.6709976
3229264,SAN,GRR,"San Diego, CA","Grand Rapids, MI",1855,32.7336006165,-117.190002441,42.88079834,-85.52279663
2130826,LAF,AZO,"Lafayette, IN","Kalamazoo, MI",145,40.4123001098633,-86.936897277832,42.2349014282227,-85.5521011352539
1321303,AUS,MCO,"Austin, TX","Orlando, FL",994,30.1944999694824,-97.6698989868164,28.4293994903564,-81.3089981079102
11958,GJT,GYY,"Grand Junction, CO","Gary, IN",1124,39.1223983765,-108.527000427,41.6162986755371,-87.4128036499023
1493216,ROC,SEA,"Rochester, NY","Seattle, WA",2166,43.1189002990723,-77.6724014282227,47.4490013122559,-122.30899810791
1150891,SHV,JAN,"Shreveport, LA","Jackson, MS",219,32.4466018676758,-93.8255996704102,32.3111991882,-90.0758972168
944871,CRW,DTW,"Charleston, WV","Detroit, MI",281,38.3731002807617,-81.5932006835938,42.2123985290527,-83.353401184082
1218161,PGV,MEM,"Greenville, NC","Memphis, TN",712,35.6352005,-77.38529968,35.0424003601074,-89.9766998291016
2541501,MIA,CKB,"Miami, FL","Clarksburg, WV",930,25.7931995391846,-80.2906036376953,39.2966003418,-80.2281036377
1780183,CAE,PWM,"Columbia, SC","Portland, ME",887,33.9388008117676,-81.119499206543,43.64619827,-70.30930328
700119,BGR,AUG,"Bangor, ME","Augusta, ME",59,44.8073997497559,-68.8281021118164,44.3205986023,-69.7973022461
544182,MIB,TOL,"Minot, ND","Toledo, OH",977,48.41559982,-101.3580017,41.58679962,-83.80780029
2120669,MWH,EIL,"Moses Lake, WA","Fairbanks, AK",1593,47.20769882,-119.3199997,64.66570282,-147.102005
538819,LEX,TOL,"Lexington, KY","Toledo, OH",249,38.0364990234375,-84.6059036254883,41.58679962,-83.80780029
3197026,FAR,BFF,"Fargo, ND","Scottsbluff, NE",483,46.9207000732422,-96.815803527832,41.87400055,-103.5960007
3492375,AVL,CRP,"Asheville, NC","Corpus Christi, TX",1026,35.4361991882324,-82.5418014526367,27.7703990936279,-97.5011978149414
1834894,EFD,RFD,"Houston, TX","Rockford, IL",932,29.6072998047,-95.1587982178,42.1954002380371,-89.0971984863281
2506180,XNA,CVG,"Fayetteville, AR","Cincinnati, OH",561,36.281898,-94.306801,39.0488014221,-84.6678009033
2442911,SZL,AEX,"Warrensburg, MO","Alexandria, LA",513,38.73030090332,-93.547897338867,31.3274002075195,-92.5497970581055
291120,SHV,DAL,"Shreveport, LA","Dallas, TX",178,32.4466018676758,-93.8255996704102,32.8470993041992,-96.8517990112305
3459786,GRB,SFO,"Green Bay, WI","San Francisco, CA",1836,44.4850997924805,-88.1296005249023,37.6189994812012,-122.375
2364252,BGR,STL,"Bangor, ME","St. Louis, MO",1184,44.8073997497559,-68.8281021118164,38.7486991882324,-90.370002746582
1834290,SBN,RFD,"South Bend, IN","Rockford, IL",147,41.7086982727051,-86.3172988891602,42.1954002380371,-89.0971984863281
3606261,PHX,HII,"Phoenix, AZ","Lake Havasu City, AZ",156,33.4342994689941,-112.012001037598,34.571098,-114.358002
2302241,ALO,RST,"Waterloo, IA","Rochester, MN",94,42.5570983886719,-92.4002990722656,43.9082984924316,-92.5
38283,MEM,DOV,"Memphis, TN","Dover, DE",849,35.0424003601074,-89.9766998291016,39.12950134,-75.46600342
2554114,PHX,EVV,"Phoenix, AZ","Evansville, IN",1408,33.4342994689941,-112.012001037598,38.0369987488,-87.5324020386
413940,GRK,DHN,"Killeen, TX","Dothan, AL",733,31.067199707,-97.8289031982,31.3213005065918,-85.4496002197266
1912454,SYR,ANC,"Syracuse, NY","Anchorage, AK",3178,43.111198425293,-76.1063003540039,61.1744003295898,-149.996002197266
3488449,ICT,CGI,"Wichita, KS","Cape Girardeau, MO",433,37.6498985290527,-97.4330978393555,37.2252998352051,-89.57080078125
1570432,JAN,CAE,"Jackson, MS","Columbia, SC",531,32.3111991882,-90.0758972168,33.9388008117676,-81.119499206543
2715505,DPA,RAP,"Chicago, IL","Rapid City, SD",764,41.90779877,-88.24859619,44.0452995300293,-103.056999206543
32458,TOL,CAK,"Toledo, OH","Akron, OH",131,41.58679962,-83.80780029,40.9160995483398,-81.4421997070312
2300325,LEX,PIH,"Lexington, KY","Pocatello, ID",1505,38.0364990234375,-84.6059036254883,42.9098014831543,-112.596000671387
1565642,TOL,CAE,"Toledo, OH","Columbia, SC",548,41.58679962,-83.80780029,33.9388008117676,-81.119499206543
2300102,EKO,PIH,"Elko, NV","Pocatello, ID",219,40.8249015808105,-115.791999816895,42.9098014831543,-112.596000671387
1353142,MSP,PHX,"Minneapolis, MN","Phoenix, AZ",1276,44.8819999695,-93.2218017578,33.4342994689941,-112.012001037598
2210406,PNE,LAS,"Philadelphia, PA","Las Vegas, NV",2187,40.08190155,-75.01059723,36.08010101,-115.1520004
124050,TPA,TPA,"Tampa, FL","Tampa, FL",0,27.9755001068115,-82.533203125,27.9755001068115,-82.533203125
2219729,CMH,LEX,"Columbus, OH","Lexington, KY",163,39.9980010986328,-82.8918991088867,38.0364990234375,-84.6059036254883
1614039,IAH,BDL,"Houston, TX","Hartford, CT",1507,29.9843997955322,-95.3414001464844,41.9388999939,-72.6831970215
1575619,ALB,CSG,"Albany, NY","Columbus, GA",931,42.7482986450195,-73.8016967773438,32.516300201416,-84.9389038085938
2338096,ICT,NZY,"Wichita, KS","San Diego, CA",1168,37.6498985290527,-97.4330978393555,32.69919968,-117.2149963
47466,TUL,MCN,"Tulsa, OK","Macon, GA",739,36.1983985900879,-95.8880996704102,32.692798614502,-83.6492004394531
1160124,PHX,GRK,"Phoenix, AZ","Killeen, TX",846,33.4342994689941,-112.012001037598,31.067199707,-97.8289031982
3047162,MBS,MSP,"Saginaw, MI","Minneapolis, MN",463,43.532901763916,-84.0795974731445,44.8819999695,-93.2218017578
3202806,SBN,SPI,"South Bend, IN","Springfield, IL",218,41.7086982727051,-86.3172988891602,39.84410095,-89.67790222
2542293,BWI,DSM,"Baltimore, MD","Des Moines, IA",910,39.17539978,-76.66829681,41.5340003967285,-93.6631011962891
36046,YKM,CAK,"Yakima, WA","Akron, OH",1974,46.56819916,-120.5439987,40.9160995483398,-81.4421997070312
1466648,OMA,MBS,"Omaha, NE","Saginaw, MI",623,41.3031997680664,-95.8940963745117,43.532901763916,-84.0795974731445
2029072,OKC,CLT,"Oklahoma City, OK","Charlotte, NC",941,35.3931007385254,-97.600700378418,35.2140007019043,-80.9430999755859
2959992,CLE,LAX,"Cleveland, OH","Los Angeles, CA",2053,41.4117012024,-81.8498001099,33.94250107,-118.4079971
2456171,BIL,BHM,"Billings, MT","Birmingham, AL",1428,45.8077011108398,-108.542999267578,33.56290054,-86.75350189
1338370,SMF,MCO,"Sacramento, CA","Orlando, FL",2407,38.6954002380371,-121.591003417969,28.4293994903564,-81.3089981079102
2605881,DFW,HSV,"Dallas, TX","Huntsville, AL",603,32.896800994873,-97.0380020141602,34.637199401855,-86.775100708008
46492,PHX,MCN,"Phoenix, AZ","Macon, GA",1641,33.4342994689941,-112.012001037598,32.692798614502,-83.6492004394531
539832,GYY,TOL,"Gary, IN","Toledo, OH",187,41.6162986755371,-87.4128036499023,41.58679962,-83.80780029
2542943,BMI,DSM,"Bloomington, IL","Des Moines, IA",258,40.47710037,-88.91590118,41.5340003967285,-93.6631011962891
2891970,MSY,BRO,"New Orleans, LA","Brownsville, TX",521,29.9934005737305,-90.2580032348633,25.9067993164062,-97.4259033203125
2714037,BWI,RAP,"Baltimore, MD","Rapid City, SD",1401,39.17539978,-76.66829681,44.0452995300293,-103.056999206543
2520236,LFT,CVG,"Lafayette, LA","Cincinnati, OH",738,30.20529938,-91.98760223,39.0488014221,-84.6678009033
1890177,MBS,ABE,"Saginaw, MI","Allentown, PA",486,43.532901763916,-84.0795974731445,40.652099609375,-75.440803527832
3525611,LAW,SLC,"Lawton, OK","Salt Lake City, UT",856,34.5676994324,-98.4166030884,40.7883987426758,-111.977996826172
1554486,PNS,BPT,"Pensacola, FL","Beaumont, TX",410,30.473400115967,-87.186599731445,29.9507999420166,-94.0206985473633
1668743,ROC,JFK,"Rochester, NY","New York, NY",264,43.1189002990723,-77.6724014282227,40.63980103,-73.77890015
1166418,IND,LBL,"Indianapolis, IN","Liberal, KS",817,39.7173,-86.294403,37.0442009,-100.9599991
170637,BTV,ALB,"Burlington, VT","Albany, NY",124,44.4719009399,-73.1532974243,42.7482986450195,-73.8016967773438
1744526,CRW,JFK,"Charleston, WV","New York, NY",446,38.3731002807617,-81.5932006835938,40.63980103,-73.77890015
1150457,OMA,JAN,"Omaha, NE","Jackson, MS",699,41.3031997680664,-95.8940963745117,32.3111991882,-90.0758972168
560567,EAT,YKM,"Wenatchee, WA","Yakima, WA",60,47.3988990784,-120.207000732,46.56819916,-120.5439987
33464,EKO,CAK,"Elko, NV","Akron, OH",1788,40.8249015808105,-115.791999816895,40.9160995483398,-81.4421997070312
1529442,LGD,GEG,"La Grande, OR","Spokane, WA",163,45.2901992798,-118.007003784,47.6198997497559,-117.533996582031
3287998,PWM,JAX,"Portland, ME","Jacksonville, FL",1102,43.64619827,-70.30930328,30.4941005706787,-81.6878967285156
3311274,TOL,MYR,"Toledo, OH","Myrtle Beach, SC",607,41.58679962,-83.80780029,33.6796989441,-78.9282989502
2224597,TYS,LYH,"Knoxville, TN","Lynchburg, VA",286,35.81100082,-83.9940033,37.3266983032227,-79.2004013061523
2712361,AVP,PVD,"Scranton, PA","Providence, RI",225,41.3385009766,-75.7233963013,41.7326011657715,-71.4204025268555
3488504,JAN,CGI,"Jackson, MS","Cape Girardeau, MO",340,32.3111991882,-90.0758972168,37.2252998352051,-89.57080078125
1704472,JAN,JFK,"Jackson, MS","New York, NY",1071,32.3111991882,-90.0758972168,40.63980103,-73.77890015
1553707,MDT,ATW,"Harrisburg, PA","Appleton, WI",664,40.1935005188,-76.7633972168,44.2580986023,-88.5190963745
3425106,PIT,SFO,"Pittsburgh, PA","San Francisco, CA",2253,40.49150085,-80.23290253,37.6189994812012,-122.375
2010076,MIA,CLT,"Miami, FL","Charlotte, NC",650,25.7931995391846,-80.2906036376953,35.2140007019043,-80.9430999755859
1946958,SJC,BWI,"San Jose, CA","Baltimore, MD",2438,37.3625984191895,-121.929000854492,39.17539978,-76.66829681
2339588,DAL,SAN,"Dallas, TX","San Diego, CA",1182,32.8470993041992,-96.8517990112305,32.7336006165,-117.190002441
3540504,CLE,CHO,"Cleveland, OH","Charlottesville, VA",289,41.4117012024,-81.8498001099,38.138599395752,-78.4529037475586
2706216,CMI,PVD,"Champaign, IL","Providence, RI",889,40.03919983,-88.27809906,41.7326011657715,-71.4204025268555
2073651,MYR,CLE,"Myrtle Beach, SC","Cleveland, OH",557,33.6796989441,-78.9282989502,41.4117012024,-81.8498001099
1887265,OKC,VCT,"Oklahoma City, OK","Victoria, TX",453,35.3931007385254,-97.600700378418,28.8526000976562,-96.9185028076172
560681,EKO,YKM,"Elko, NV","Yakima, WA",462,40.8249015808105,-115.791999816895,46.56819916,-120.5439987
3166454,BIL,MSY,"Billings, MT","New Orleans, LA",1472,45.8077011108398,-108.542999267578,29.9934005737305,-90.2580032348633
47866,MSY,MIA,"New Orleans, LA","Miami, FL",674,29.9934005737305,-90.2580032348633,25.7931995391846,-80.2906036376953
913088,DTW,DET,"Detroit, MI","Detroit, MI",22,42.2123985290527,-83.353401184082,42.40919876,-83.00990295
2904337,MDW,GTF,"Chicago, IL","Great Falls, MT",1223,41.7859992980957,-87.7524032592773,47.48199844,-111.3710022
950107,CAK,YIP,"Akron, OH","Detroit, MI",142,40.9160995483398,-81.4421997070312,42.23789978,-83.53040314
2750154,OKC,TWF,"Oklahoma City, OK","Twin Falls, ID",1030,35.3931007385254,-97.600700378418,42.48180008,-114.487999
2095810,JHW,CLE,"Jamestown, NY","Cleveland, OH",143,42.15340042,-79.25800323,41.4117012024,-81.8498001099
440403,CMI,LAW,"Champaign, IL","Lawton, OK",673,40.03919983,-88.27809906,34.5676994324,-98.4166030884
437247,TOL,LRD,"Toledo, OH","Laredo, TX",1312,41.58679962,-83.80780029,27.5438003540039,-99.4616012573242
703364,SFO,BZN,"San Francisco, CA","Bozeman, MT",807,37.6189994812012,-122.375,45.77750015,-111.1529999
1030329,SDM,ELP,"San Diego, CA","El Paso, TX",623,32.572299957275,-116.98000335693,31.80719948,-106.3779984
3222063,MCI,FYV,"Kansas City, MO","Fayetteville, AR",229,39.2976,-94.713898,36.0051002502441,-94.1700973510742
42283,MQT,FNT,"Marquette, MI","Flint, MI",310,46.3535995483,-87.395401001,42.9654006958008,-83.7435989379883
912010,LAN,DEC,"Lansing, MI","Decatur, IL",301,42.7787017822266,-84.58740234375,39.8345985412598,-88.8656997680664
2555614,FNT,EVV,"Flint, MI","Evansville, IN",394,42.9654006958008,-83.7435989379883,38.0369987488,-87.5324020386
2878171,EVV,ABQ,"Evansville, IN","Albuquerque, NM",1079,38.0369987488,-87.5324020386,35.0401992797852,-106.609001159668
2928413,DLH,MCI,"Duluth, MN","Kansas City, MO",536,46.8420982361,-92.1936035156,39.2976,-94.713898
2216603,ROA,LAS,"Roanoke, VA","Las Vegas, NV",1944,37.3255004883,-79.975402832,36.08010101,-115.1520004
537309,SLC,SLN,"Salt Lake City, UT","Salina, KS",773,40.7883987426758,-111.977996826172,38.7910003662109,-97.6521987915039
3228883,RDU,GRR,"Raleigh, NC","Grand Rapids, MI",603,35.8776016235352,-78.7874984741211,42.88079834,-85.52279663
3554487,SHV,FLL,"Shreveport, LA","Fort Lauderdale, FL",934,32.4466018676758,-93.8255996704102,26.0725994110107,-80.152702331543
2723126,BFI,MHR,"Seattle, WA","Sacramento, CA",621,47.5299987792969,-122.302001953125,38.55390167,-121.2979965
1182226,SFB,MSN,"Orlando, FL","Madison, WI",1088,28.7775993347168,-81.2375030517578,43.1399002075195,-89.3375015258789
1143675,CHA,JAN,"Chattanooga, TN","Jackson, MS",338,35.0353012084961,-85.2037963867188,32.3111991882,-90.0758972168
1626183,ILG,BDL,"Wilmington, DE","Hartford, CT",219,39.67869949,-75.60649872,41.9388999939,-72.6831970215
42097,CLE,FNT,"Cleveland, OH","Flint, MI",145,41.4117012024,-81.8498001099,42.9654006958008,-83.7435989379883
2472536,LRD,CHS,"Laredo, TX","Charleston, SC",1218,27.5438003540039,-99.4616012573242,32.89860153,-80.04049683
1493897,SLC,BFI,"Salt Lake City, UT","Seattle, WA",692,40.7883987426758,-111.977996826172,47.5299987792969,-122.302001953125
1124795,CLT,HOU,"Charlotte, NC","Houston, TX",920,35.2140007019043,-80.9430999755859,29.64539909,-95.27890015
724452,LSE,ORD,"La Crosse, WI","Chicago, IL",215,43.879002,-91.256699,41.97859955,-87.90480042
1045311,CLE,EFD,"Cleveland, OH","Houston, TX",1104,41.4117012024,-81.8498001099,29.6072998047,-95.1587982178
327850,SEA,DAL,"Seattle, WA","Dallas, TX",1670,47.4490013122559,-122.30899810791,32.8470993041992,-96.8517990112305
1784714,CLT,PDX,"Charlotte, NC","Portland, OR",2282,35.2140007019043,-80.9430999755859,45.58869934,-122.5979996
3223154,HOT,XNA,"Hot Springs, AR","Fayetteville, AR",142,34.4780006408691,-93.0961990356445,36.281898,-94.306801
10633,AVP,ERI,"Scranton, PA","Erie, PA",236,41.3385009766,-75.7233963013,42.0831270134,-80.1738667488
2450620,SNA,BHM,"Santa Ana, CA","Birmingham, AL",1787,33.67570114,-117.8679962,33.56290054,-86.75350189
168170,LIT,TYR,"Little Rock, AR","Tyler, TX",246,34.7294006348,-92.2242965698,32.3540992736816,-95.4023971557617
2629487,EVV,PIT,"Evansville, IN","Pittsburgh, PA",426,38.0369987488,-87.5324020386,40.49150085,-80.23290253
1173280,MHK,LBB,"Manhattan, KS","Lubbock, TX",474,39.140998840332,-96.6707992553711,33.6636009216309,-101.822998046875
3402273,TUL,ACY,"Tulsa, OK","Atlantic City, NJ",1184,36.1983985900879,-95.8880996704102,39.4575996398926,-74.5772018432617
402590,SJC,DAY,"San Jose, CA","Dayton, OH",2032,37.3625984191895,-121.929000854492,39.902400970459,-84.2193984985352
2233607,MKG,MKE,"Muskegon, MI","Milwaukee, WI",85,43.16949844,-86.23819733,42.9472007751465,-87.896598815918
2047012,GRB,CLT,"Green Bay, WI","Charlotte, NC",745,44.4850997924805,-88.1296005249023,35.2140007019043,-80.9430999755859
3297824,CKB,JAX,"Clarksburg, WV","Jacksonville, FL",613,39.2966003418,-80.2281036377,30.4941005706787,-81.6878967285156
563726,MOB,ABI,"Mobile, AL","Abilene, TX",685,30.691200256348,-88.242797851562,32.4113006592,-99.6819000244
2458082,MCE,BHM,"Merced, CA","Birmingham, AL",1912,37.28469849,-120.5139999,33.56290054,-86.75350189
2733716,JAN,SHV,"Jackson, MS","Shreveport, LA",220,32.3111991882,-90.0758972168,32.4466018676758,-93.8255996704102
2745258,TPA,SBN,"Tampa, FL","South Bend, IN",970,27.9755001068115,-82.533203125,41.7086982727051,-86.3172988891602
283468,BUF,DFW,"Buffalo, NY","Dallas, TX",1212,42.94049835,-78.73220062,32.896800994873,-97.0380020141602
1352649,MKE,PHX,"Milwaukee, WI","Phoenix, AZ",1460,42.9472007751465,-87.896598815918,33.4342994689941,-112.012001037598
1425118,CAE,RDU,"Columbia, SC","Raleigh, NC",188,33.9388008117676,-81.119499206543,35.8776016235352,-78.7874984741211
1724,RDM,EKO,"Bend, OR","Elko, NV",362,44.2541008,-121.1500015,40.8249015808105,-115.791999816895
2813387,BMI,IAD,"Bloomington, IL","Washington, DC",620,40.47710037,-88.91590118,38.94449997,-77.45580292
2227861,MSN,MKE,"Madison, WI","Milwaukee, WI",74,43.1399002075195,-89.3375015258789,42.9472007751465,-87.896598815918
2907579,SEA,MCI,"Seattle, WA","Kansas City, MO",1489,47.4490013122559,-122.30899810791,39.2976,-94.713898
2586380,MOB,GSP,"Mobile, AL","Greenville, SC",455,30.691200256348,-88.242797851562,34.8956985474,-82.2189025879
2096871,TTN,BKL,"Trenton, NJ","Cleveland, OH",370,40.2766990661621,-74.8134994506836,41.5175018310547,-81.6832962036133
2373262,SAN,STL,"San Diego, CA","St. Louis, MO",1558,32.7336006165,-117.190002441,38.7486991882324,-90.370002746582
1470097,DTW,BFI,"Detroit, MI","Seattle, WA",1927,42.2123985290527,-83.353401184082,47.5299987792969,-122.302001953125
3401012,PNS,ACY,"Pensacola, FL","Atlantic City, NJ",945,30.473400115967,-87.186599731445,39.4575996398926,-74.5772018432617
2511884,SGF,CVG,"Springfield, MO","Cincinnati, OH",491,37.24570084,-93.38860321,39.0488014221,-84.6678009033
3217867,PIT,CID,"Pittsburgh, PA","Cedar Rapids, IA",605,40.49150085,-80.23290253,41.8847007751465,-91.7108001708984
418331,MIA,ELM,"Miami, FL","Elmira, NY",1145,25.7931995391846,-80.2906036376953,42.1599006652832,-76.8916015625
1534724,TCM,SKA,"Tacoma, WA","Spokane, WA",228,47.1376991272,-122.475997925,47.6151008606,-117.65599823
1776112,SYR,PWM,"Syracuse, NY","Portland, ME",294,43.111198425293,-76.1063003540039,43.64619827,-70.30930328
2713119,MSN,PVD,"Madison, WI","Providence, RI",919,43.1399002075195,-89.3375015258789,41.7326011657715,-71.4204025268555
79156,OAK,MIA,"Oakland, CA","Miami, FL",2577,37.7212982177734,-122.221000671387,25.7931995391846,-80.2906036376953
1178403,SAN,MSN,"San Diego, CA","Madison, WI",1672,32.7336006165,-117.190002441,43.1399002075195,-89.3375015258789
2907634,MDW,MCI,"Chicago, IL","Kansas City, MO",405,41.7859992980957,-87.7524032592773,39.2976,-94.713898
1564369,CLL,COU,"College Station, TX","Columbia, MO",614,30.58860016,-96.36380005,38.8180999755859,-92.219596862793
1036468,ELP,BIF,"El Paso, TX","El Paso, TX",3,31.80719948,-106.3779984,31.84950066,-106.3799973
3198003,CLE,FSD,"Cleveland, OH","Sioux Falls, SD",774,41.4117012024,-81.8498001099,43.5820007324,-96.741897583
2611375,FLO,HSV,"Florence, SC","Huntsville, AL",404,34.1853981018066,-79.7238998413086,34.637199401855,-86.775100708008
