,Origin_airport,Destination_airport,Origin_city,Destination_city,Distance,Org_airport_lat,Org_airport_long,Dest_airport_lat,Dest_airport_long
2907994,BWI,MCI,"Baltimore, MD","Kansas City, MO",967,39.17539978,-76.66829681,39.2976,-94.713898
2908094,EWR,MCI,"Newark, NJ","Kansas City, MO",1093,40.6925010681152,-74.168701171875,39.2976,-94.713898
2908101,DFW,MCI,"Dallas, TX","Kansas City, MO",460,32.896800994873,-97.0380020141602,39.2976,-94.713898
2908141,DAY,MCI,"Dayton, OH","Kansas City, MO",562,39.902400970459,-84.2193984985352,39.2976,-94.713898
2908203,PUB,MCI,"Pueblo, CO","Kansas City, MO",532,38.2891006469727,-104.497001647949,39.2976,-94.713898
2908204,TUS,MCI,"Tucson, AZ","Kansas City, MO",1035,32.1161003112793,-110.94100189209,39.2976,-94.713898
2908206,PIA,MCI,"Peoria, IL","Kansas City, MO",284,40.6641998291,-89.6932983398,39.2976,-94.713898
2908207,FOE,MCI,"Topeka, KS","Kansas City, MO",55,38.9509010315,-95.6635971069,39.2976,-94.713898
2908208,OMA,MCI,"Omaha, NE","Kansas City, MO",152,41.3031997680664,-95.8940963745117,39.2976,-94.713898
2908210,TUL,MCI,"Tulsa, OK","Kansas City, MO",223,36.1983985900879,-95.8880996704102,39.2976,-94.713898
2908214,TPA,MCI,"Tampa, FL","Kansas City, MO",1048,27.9755001068115,-82.533203125,39.2976,-94.713898
2908217,BOS,MCI,"Boston, MA","Kansas City, MO",1257,42.36429977,-71.00520325,39.2976,-94.713898
2908236,AUS,MCI,"Austin, TX","Kansas City, MO",643,30.1944999694824,-97.6698989868164,39.2976,-94.713898
2908285,LAX,MCI,"Los Angeles, CA","Kansas City, MO",1363,33.94250107,-118.4079971,39.2976,-94.713898
2908287,DCA,MCI,"Washington, DC","Kansas City, MO",950,38.8521,-77.037697,39.2976,-94.713898
2908301,ABQ,MCI,"Albuquerque, NM","Kansas City, MO",717,35.0401992797852,-106.609001159668,39.2976,-94.713898
2908303,SUX,MCI,"Sioux City, IA","Kansas City, MO",231,42.40259933,-96.38439941,39.2976,-94.713898
2908364,IAD,MCI,"Washington, DC","Kansas City, MO",927,38.94449997,-77.45580292,39.2976,-94.713898
2908377,MSP,MCI,"Minneapolis, MN","Kansas City, MO",394,44.8819999695,-93.2218017578,39.2976,-94.713898
2908404,MSY,MCI,"New Orleans, LA","Kansas City, MO",690,29.9934005737305,-90.2580032348633,39.2976,-94.713898
2908405,SAT,MCI,"San Antonio, TX","Kansas City, MO",705,29.5337009429932,-98.4698028564453,39.2976,-94.713898
2908470,IND,MCI,"Indianapolis, IN","Kansas City, MO",452,39.7173,-86.294403,39.2976,-94.713898
2908502,MKE,MCI,"Milwaukee, WI","Kansas City, MO",436,42.9472007751465,-87.896598815918,39.2976,-94.713898
2908503,STL,MCI,"St. Louis, MO","Kansas City, MO",238,38.7486991882324,-90.370002746582,39.2976,-94.713898
2908504,BNA,MCI,"Nashville, TN","Kansas City, MO",492,36.1245002746582,-86.6781997680664,39.2976,-94.713898
2908514,SNA,MCI,"Santa Ana, CA","Kansas City, MO",1341,33.67570114,-117.8679962,39.2976,-94.713898
2908647,CVG,MCI,"Cincinnati, OH","Kansas City, MO",540,39.0488014221,-84.6678009033,39.2976,-94.713898
2908651,PIT,MCI,"Pittsburgh, PA","Kansas City, MO",774,40.49150085,-80.23290253,39.2976,-94.713898
2908690,DSM,MCI,"Des Moines, IA","Kansas City, MO",165,41.5340003967285,-93.6631011962891,39.2976,-94.713898
2908706,BHM,MCI,"Birmingham, AL","Kansas City, MO",594,33.56290054,-86.75350189,39.2976,-94.713898
2908791,SMF,MCI,"Sacramento, CA","Kansas City, MO",1441,38.6954002380371,-121.591003417969,39.2976,-94.713898
2908792,SAN,MCI,"San Diego, CA","Kansas City, MO",1333,32.7336006165,-117.190002441,39.2976,-94.713898
2908916,ROC,MCI,"Rochester, NY","Kansas City, MO",925,43.1189002990723,-77.6724014282227,39.2976,-94.713898
2909312,CRP,MCI,"Corpus Christi, TX","Kansas City, MO",810,27.7703990936279,-97.5011978149414,39.2976,-94.713898
2909359,JAX,MCI,"Jacksonville, FL","Kansas City, MO",956,30.4941005706787,-81.6878967285156,39.2976,-94.713898
2909390,FLL,MCI,"Fort Lauderdale, FL","Kansas City, MO",1242,26.0725994110107,-80.152702331543,39.2976,-94.713898
2909471,AMA,MCI,"Amarillo, TX","Kansas City, MO",476,35.2193984985352,-101.706001281738,39.2976,-94.713898
2909478,RDU,MCI,"Raleigh, NC","Kansas City, MO",905,35.8776016235352,-78.7874984741211,39.2976,-94.713898
2909552,MAF,MCI,"Midland, TX","Kansas City, MO",658,31.9424991607666,-102.202003479004,39.2976,-94.713898
2909674,CID,MCI,"Cedar Rapids, IA","Kansas City, MO",239,41.8847007751465,-91.7108001708984,39.2976,-94.713898
2909709,LIT,MCI,"Little Rock, AR","Kansas City, MO",344,34.7294006348,-92.2242965698,39.2976,-94.713898
2909751,SGF,MCI,"Springfield, MO","Kansas City, MO",159,37.24570084,-93.38860321,39.2976,-94.713898
2910037,EKO,MCI,"Elko, NV","Kansas City, MO",1119,40.8249015808105,-115.791999816895,39.2976,-94.713898
2910058,MIA,MCI,"Miami, FL","Kansas City, MO",1252,25.7931995391846,-80.2906036376953,39.2976,-94.713898
2910186,PIA,MKC,"Peoria, IL","Kansas City, MO",281,40.6641998291,-89.6932983398,39.1231994628906,-94.5927963256836
2910372,DAL,MCI,"Dallas, TX","Kansas City, MO",460,32.8470993041992,-96.8517990112305,39.2976,-94.713898
2910750,CHS,MCI,"Charleston, SC","Kansas City, MO",931,32.89860153,-80.04049683,39.2976,-94.713898
2910752,EVV,MCI,"Evansville, IN","Kansas City, MO",398,38.0369987488,-87.5324020386,39.2976,-94.713898
2910918,ELP,MCI,"El Paso, TX","Kansas City, MO",834,31.80719948,-106.3779984,39.2976,-94.713898
2911036,TYS,MCI,"Knoxville, TN","Kansas City, MO",636,35.81100082,-83.9940033,39.2976,-94.713898
2911198,PDX,MCI,"Portland, OR","Kansas City, MO",1481,45.58869934,-122.5979996,39.2976,-94.713898
2911425,FSD,MCI,"Sioux Falls, SD","Kansas City, MO",314,43.5820007324,-96.741897583,39.2976,-94.713898
2911735,SPI,MCI,"Springfield, IL","Kansas City, MO",272,39.84410095,-89.67790222,39.2976,-94.713898
2912049,HSV,MCI,"Huntsville, AL","Kansas City, MO",544,34.637199401855,-86.775100708008,39.2976,-94.713898
2912256,ALB,MCI,"Albany, NY","Kansas City, MO",1116,42.7482986450195,-73.8016967773438,39.2976,-94.713898
2912267,RNO,MCI,"Reno, NV","Kansas City, MO",1336,39.4990997314453,-119.767997741699,39.2976,-94.713898
2912664,COU,MCI,"Columbia, MO","Kansas City, MO",139,38.8180999755859,-92.219596862793,39.2976,-94.713898
2912673,CYS,MCI,"Cheyenne, WY","Kansas City, MO",548,41.15570068,-104.8119965,39.2976,-94.713898
2912971,ANC,MCI,"Anchorage, AK","Kansas City, MO",2761,61.1744003295898,-149.996002197266,39.2976,-94.713898
2913049,LAS,MKC,"Las Vegas, NV","Kansas City, MO",1145,36.08010101,-115.1520004,39.1231994628906,-94.5927963256836
2913663,CHA,MCI,"Chattanooga, TN","Kansas City, MO",602,35.0353012084961,-85.2037963867188,39.2976,-94.713898
2913664,SBN,MCI,"South Bend, IN","Kansas City, MO",473,41.7086982727051,-86.3172988891602,39.2976,-94.713898
2913834,SAT,MCI,"San Antonio, TX","Kansas City, MO",706,29.5337009429932,-98.4698028564453,39.2976,-94.713898
2913948,PVD,MCI,"Providence, RI","Kansas City, MO",1235,41.7326011657715,-71.4204025268555,39.2976,-94.713898
2913995,LEX,MCI,"Lexington, KY","Kansas City, MO",554,38.0364990234375,-84.6059036254883,39.2976,-94.713898
2914400,BUF,MCI,"Buffalo, NY","Kansas City, MO",870,42.94049835,-78.73220062,39.2976,-94.713898
2914788,OAK,MCI,"Oakland, CA","Kansas City, MO",1488,37.7212982177734,-122.221000671387,39.2976,-94.713898
2915455,LRD,MCI,"Laredo, TX","Kansas City, MO",854,27.5438003540039,-99.4616012573242,39.2976,-94.713898
2916071,CVG,MKC,"Cincinnati, OH","Kansas City, MO",533,39.0488014221,-84.6678009033,39.1231994628906,-94.5927963256836
2916288,YIP,MCI,"Detroit, MI","Kansas City, MO",621,42.23789978,-83.53040314,39.2976,-94.713898
2916983,JXN,MCI,"Jackson, MI","Kansas City, MO",576,42.2597999573,-84.4593963623,39.2976,-94.713898
2917155,BTR,MCI,"Baton Rouge, LA","Kansas City, MO",637,30.53319931,-91.14959717,39.2976,-94.713898
2917222,GCK,MCI,"Garden City, KS","Kansas City, MO",338,37.9275016785,-100.723999023,39.2976,-94.713898
2917526,RST,MCI,"Rochester, MN","Kansas City, MO",339,43.9082984924316,-92.5,39.2976,-94.713898
2919378,MCI,MCI,"Kansas City, MO","Kansas City, MO",0,39.2976,-94.713898,39.2976,-94.713898
2920217,MDT,MCI,"Harrisburg, PA","Kansas City, MO",957,40.1935005188,-76.7633972168,39.2976,-94.713898
2920224,GSO,MCI,"Greensboro, NC","Kansas City, MO",839,36.0978012084961,-79.9373016357422,39.2976,-94.713898
2920883,MTJ,MCI,"Montrose, CO","Kansas City, MO",711,38.5097999573,-107.893997192,39.2976,-94.713898
2921543,FNT,MCI,"Flint, MI","Kansas City, MO",626,42.9654006958008,-83.7435989379883,39.2976,-94.713898
2921631,EWR,MCI,"Newark, NJ","Kansas City, MO",1092,40.6925010681152,-74.168701171875,39.2976,-94.713898
2921659,TUS,MCI,"Tucson, AZ","Kansas City, MO",1036,32.1161003112793,-110.94100189209,39.2976,-94.713898
2921673,BOS,MCI,"Boston, MA","Kansas City, MO",1256,42.36429977,-71.00520325,39.2976,-94.713898
2921697,LRD,MCI,"Laredo, TX","Kansas City, MO",855,27.5438003540039,-99.4616012573242,39.2976,-94.713898
2921704,DAL,MCI,"Dallas, TX","Kansas City, MO",461,32.8470993041992,-96.8517990112305,39.2976,-94.713898
2921707,DAY,MCI,"Dayton, OH","Kansas City, MO",561,39.902400970459,-84.2193984985352,39.2976,-94.713898
2921812,RNO,MCI,"Reno, NV","Kansas City, MO",1337,39.4990997314453,-119.767997741699,39.2976,-94.713898
2921813,FAR,MCI,"Fargo, ND","Kansas City, MO",537,46.9207000732422,-96.815803527832,39.2976,-94.713898
2921843,PHL,MCI,"Philadelphia, PA","Kansas City, MO",1038,39.871898651123,-75.241096496582,39.2976,-94.713898
2921855,OKC,MCI,"Oklahoma City, OK","Kansas City, MO",313,35.3931007385254,-97.600700378418,39.2976,-94.713898
2921890,SFO,MCI,"San Francisco, CA","Kansas City, MO",1499,37.6189994812012,-122.375,39.2976,-94.713898
2921973,CVG,MCI,"Cincinnati, OH","Kansas City, MO",539,39.0488014221,-84.6678009033,39.2976,-94.713898
2921976,DSM,MCI,"Des Moines, IA","Kansas City, MO",164,41.5340003967285,-93.6631011962891,39.2976,-94.713898
2921979,MHT,MCI,"Manchester, NH","Kansas City, MO",1236,42.9325981140137,-71.4356994628906,39.2976,-94.713898
2921993,GSO,MCI,"Greensboro, NC","Kansas City, MO",838,36.0978012084961,-79.9373016357422,39.2976,-94.713898
2922010,LAS,MCI,"Las Vegas, NV","Kansas City, MO",1140,36.08010101,-115.1520004,39.2976,-94.713898
2922011,STL,MCI,"St. Louis, MO","Kansas City, MO",237,38.7486991882324,-90.370002746582,39.2976,-94.713898
2922014,BNA,MCI,"Nashville, TN","Kansas City, MO",491,36.1245002746582,-86.6781997680664,39.2976,-94.713898
2922109,SNA,MCI,"Santa Ana, CA","Kansas City, MO",1342,33.67570114,-117.8679962,39.2976,-94.713898
2922255,PIT,MCI,"Pittsburgh, PA","Kansas City, MO",773,40.49150085,-80.23290253,39.2976,-94.713898
2922270,PVD,MCI,"Providence, RI","Kansas City, MO",1234,41.7326011657715,-71.4204025268555,39.2976,-94.713898
2922414,ATL,MCI,"Atlanta, GA","Kansas City, MO",692,33.6366996765137,-84.4281005859375,39.2976,-94.713898
2922447,ABI,MCI,"Abilene, TX","Kansas City, MO",550,32.4113006592,-99.6819000244,39.2976,-94.713898
2922508,DTW,MCI,"Detroit, MI","Kansas City, MO",629,42.2123985290527,-83.353401184082,39.2976,-94.713898
2922534,ELP,MCI,"El Paso, TX","Kansas City, MO",835,31.80719948,-106.3779984,39.2976,-94.713898
2922543,YIP,MCI,"Detroit, MI","Kansas City, MO",620,42.23789978,-83.53040314,39.2976,-94.713898
2922633,DET,MCI,"Detroit, MI","Kansas City, MO",649,42.40919876,-83.00990295,39.2976,-94.713898
2922682,LGA,MCI,"New York, NY","Kansas City, MO",1107,40.77719879,-73.87259674,39.2976,-94.713898
2922691,AVP,MCI,"Scranton, PA","Kansas City, MO",1011,41.3385009766,-75.7233963013,39.2976,-94.713898
2922715,SJC,MCI,"San Jose, CA","Kansas City, MO",1479,37.3625984191895,-121.929000854492,39.2976,-94.713898
2922721,TYS,MCI,"Knoxville, TN","Kansas City, MO",635,35.81100082,-83.9940033,39.2976,-94.713898
2922722,LSE,MCI,"La Crosse, WI","Kansas City, MO",364,43.879002,-91.256699,39.2976,-94.713898
2922724,BWI,MCI,"Baltimore, MD","Kansas City, MO",966,39.17539978,-76.66829681,39.2976,-94.713898
2922726,CLE,MCI,"Cleveland, OH","Kansas City, MO",694,41.4117012024,-81.8498001099,39.2976,-94.713898
2922828,PHX,MCI,"Phoenix, AZ","Kansas City, MO",1044,33.4342994689941,-112.012001037598,39.2976,-94.713898
2922838,RDU,MCI,"Raleigh, NC","Kansas City, MO",904,35.8776016235352,-78.7874984741211,39.2976,-94.713898
2922951,OAK,MCI,"Oakland, CA","Kansas City, MO",1489,37.7212982177734,-122.221000671387,39.2976,-94.713898
2922956,MEM,MCI,"Memphis, TN","Kansas City, MO",392,35.0424003601074,-89.9766998291016,39.2976,-94.713898
2922979,LAN,MCI,"Lansing, MI","Kansas City, MO",581,42.7787017822266,-84.58740234375,39.2976,-94.713898
2923044,ABQ,MCI,"Albuquerque, NM","Kansas City, MO",718,35.0401992797852,-106.609001159668,39.2976,-94.713898
2923047,IAD,MCI,"Washington, DC","Kansas City, MO",926,38.94449997,-77.45580292,39.2976,-94.713898
2923109,MSP,MCI,"Minneapolis, MN","Kansas City, MO",393,44.8819999695,-93.2218017578,39.2976,-94.713898
2923250,IND,MCI,"Indianapolis, IN","Kansas City, MO",451,39.7173,-86.294403,39.2976,-94.713898
2923291,BTL,MCI,"Battle Creek, MI","Kansas City, MO",538,42.3073005676,-85.2515029907,39.2976,-94.713898
2923293,GRR,MCI,"Grand Rapids, MI","Kansas City, MO",539,42.88079834,-85.52279663,39.2976,-94.713898
2923343,LIT,MKC,"Little Rock, AR","Kansas City, MO",330,34.7294006348,-92.2242965698,39.1231994628906,-94.5927963256836
2923558,SMF,MCI,"Sacramento, CA","Kansas City, MO",1442,38.6954002380371,-121.591003417969,39.2976,-94.713898
2923605,MHR,MCI,"Sacramento, CA","Kansas City, MO",1428,38.55390167,-121.2979965,39.2976,-94.713898
2923639,CHS,MCI,"Charleston, SC","Kansas City, MO",930,32.89860153,-80.04049683,39.2976,-94.713898
2923667,BTV,MCI,"Burlington, VT","Kansas City, MO",1164,44.4719009399,-73.1532974243,39.2976,-94.713898
2923837,PNS,MCI,"Pensacola, FL","Kansas City, MO",743,30.473400115967,-87.186599731445,39.2976,-94.713898
2923926,EKO,MCI,"Elko, NV","Kansas City, MO",1120,40.8249015808105,-115.791999816895,39.2976,-94.713898
2923933,AUS,MKC,"Austin, TX","Kansas City, MO",633,30.1944999694824,-97.6698989868164,39.1231994628906,-94.5927963256836
2923937,ALB,MCI,"Albany, NY","Kansas City, MO",1115,42.7482986450195,-73.8016967773438,39.2976,-94.713898
2923943,GYY,MCI,"Gary, IN","Kansas City, MO",416,41.6162986755371,-87.4128036499023,39.2976,-94.713898
2924111,ADS,MCI,"Dallas, TX","Kansas City, MO",452,32.9686012268,-96.8364028931,39.2976,-94.713898
2924217,TVC,MCI,"Traverse City, MI","Kansas City, MO",601,44.7414016723633,-85.5821990966797,39.2976,-94.713898
2924316,HNL,MCI,"Honolulu, HI","Kansas City, MO",3894,21.3187007904053,-157.921997070312,39.2976,-94.713898
2924327,ICT,MCI,"Wichita, KS","Kansas City, MO",186,37.6498985290527,-97.4330978393555,39.2976,-94.713898
2924330,AMA,MCI,"Amarillo, TX","Kansas City, MO",477,35.2193984985352,-101.706001281738,39.2976,-94.713898
2924335,COU,MCI,"Columbia, MO","Kansas City, MO",138,38.8180999755859,-92.219596862793,39.2976,-94.713898
2924359,LCK,MCI,"Columbus, OH","Kansas City, MO",630,39.813801,-82.927803,39.2976,-94.713898
2924422,BIL,MKC,"Billings, MT","Kansas City, MO",847,45.8077011108398,-108.542999267578,39.1231994628906,-94.5927963256836
2924478,GRK,MCI,"Killeen, TX","Kansas City, MO",594,31.067199707,-97.8289031982,39.2976,-94.713898
2925038,ANC,MKC,"Anchorage, AK","Kansas City, MO",2775,61.1744003295898,-149.996002197266,39.1231994628906,-94.5927963256836
2925108,AVL,MCI,"Asheville, NC","Kansas City, MO",720,35.4361991882324,-82.5418014526367,39.2976,-94.713898
2925176,SYR,MCI,"Syracuse, NY","Kansas City, MO",1003,43.111198425293,-76.1063003540039,39.2976,-94.713898
2925213,RFD,MCI,"Rockford, IL","Kansas City, MO",356,42.1954002380371,-89.0971984863281,39.2976,-94.713898
2925475,OGD,MCI,"Ogden, UT","Kansas City, MO",922,41.195899963379,-112.0120010376,39.2976,-94.713898
2925481,ERI,MCI,"Erie, PA","Kansas City, MO",786,42.0831270134,-80.1738667488,39.2976,-94.713898
2925531,TOL,MCI,"Toledo, OH","Kansas City, MO",596,41.58679962,-83.80780029,39.2976,-94.713898
2925567,FOE,MCI,"Topeka, KS","Kansas City, MO",56,38.9509010315,-95.6635971069,39.2976,-94.713898
2925701,SPI,MCI,"Springfield, IL","Kansas City, MO",271,39.84410095,-89.67790222,39.2976,-94.713898
2925981,SBN,MCI,"South Bend, IN","Kansas City, MO",472,41.7086982727051,-86.3172988891602,39.2976,-94.713898
2925993,BRO,MCI,"Brownsville, TX","Kansas City, MO",936,25.9067993164062,-97.4259033203125,39.2976,-94.713898
2926000,MCI,MKC,"Kansas City, MO","Kansas City, MO",14,39.2976,-94.713898,39.1231994628906,-94.5927963256836
2926010,CHA,MCI,"Chattanooga, TN","Kansas City, MO",601,35.0353012084961,-85.2037963867188,39.2976,-94.713898
2926054,LEX,MCI,"Lexington, KY","Kansas City, MO",561,38.0364990234375,-84.6059036254883,39.2976,-94.713898
2926167,NZY,MCI,"San Diego, CA","Kansas City, MO",1336,32.69919968,-117.2149963,39.2976,-94.713898
2926405,FWA,MCI,"Fort Wayne, IN","Kansas City, MO",517,40.97850037,-85.19509888,39.2976,-94.713898
2926936,MYR,MCI,"Myrtle Beach, SC","Kansas City, MO",959,33.6796989441,-78.9282989502,39.2976,-94.713898
2927286,JAC,MCI,"Jackson, WY","Kansas City, MO",882,43.6072998046875,-110.737998962402,39.2976,-94.713898
2927380,BDL,MCI,"Hartford, CT","Kansas City, MO",1169,41.9388999939,-72.6831970215,39.2976,-94.713898
2927595,CAE,MCI,"Columbia, SC","Kansas City, MO",840,33.9388008117676,-81.119499206543,39.2976,-94.713898
2927606,CSG,MCI,"Columbus, GA","Kansas City, MO",720,32.516300201416,-84.9389038085938,39.2976,-94.713898
2927631,BIL,MCI,"Billings, MT","Kansas City, MO",835,45.8077011108398,-108.542999267578,39.2976,-94.713898
2927709,OLS,MCI,"Nogales, AZ","Kansas City, MO",1059,31.4176998138428,-110.847999572754,39.2976,-94.713898
2927742,LBB,MCI,"Lubbock, TX","Kansas City, MO",554,33.6636009216309,-101.822998046875,39.2976,-94.713898
2927816,SHV,MCI,"Shreveport, LA","Kansas City, MO",475,32.4466018676758,-93.8255996704102,39.2976,-94.713898
2927817,ILN,MCI,"Wilmington, OH","Kansas City, MO",581,39.427898407,-83.792098999,39.2976,-94.713898
2927849,YNG,MCI,"Youngstown, OH","Kansas City, MO",754,41.26070023,-80.67910004,39.2976,-94.713898
2927863,GCK,MCI,"Garden City, KS","Kansas City, MO",339,37.9275016785,-100.723999023,39.2976,-94.713898
2927870,GFK,MCI,"Grand Forks, ND","Kansas City, MO",610,47.949299,-97.176102,39.2976,-94.713898
2927874,BMI,MCI,"Bloomington, IL","Kansas City, MO",318,40.47710037,-88.91590118,39.2976,-94.713898
2928083,CID,MCI,"Cedar Rapids, IA","Kansas City, MO",238,41.8847007751465,-91.7108001708984,39.2976,-94.713898
2928121,POB,MCI,"Fayetteville, NC","Kansas City, MO",910,35.1708984375,-79.014503479004,39.2976,-94.713898
2928159,SJC,MCI,"San Jose, CA","Kansas City, MO",1489,37.3625984191895,-121.929000854492,39.2976,-94.713898
2928277,CLT,MKC,"Charlotte, NC","Kansas City, MO",799,35.2140007019043,-80.9430999755859,39.1231994628906,-94.5927963256836
2928317,ANC,MCI,"Anchorage, AK","Kansas City, MO",2762,61.1744003295898,-149.996002197266,39.2976,-94.713898
2928359,SLN,MCI,"Salina, KS","Kansas City, MO",162,38.7910003662109,-97.6521987915039,39.2976,-94.713898
2928413,DLH,MCI,"Duluth, MN","Kansas City, MO",536,46.8420982361,-92.1936035156,39.2976,-94.713898
2928459,AFW,MCI,"Dallas, TX","Kansas City, MO",459,32.9875984192,-97.3188018799,39.2976,-94.713898
2928465,OKK,MCI,"Kokomo, IN","Kansas City, MO",467,40.528198242188,-86.05899810791,39.2976,-94.713898
2928493,AUS,MCI,"Austin, TX","Kansas City, MO",650,30.1944999694824,-97.6698989868164,39.2976,-94.713898
2928517,FNT,MCI,"Flint, MI","Kansas City, MO",625,42.9654006958008,-83.7435989379883,39.2976,-94.713898
2928519,HYS,MCI,"Hays, KS","Kansas City, MO",247,38.84220123,-99.27320099,39.2976,-94.713898
2928577,CAK,MCI,"Akron, OH","Kansas City, MO",711,40.9160995483398,-81.4421997070312,39.2976,-94.713898
2928673,CLL,MCI,"College Station, TX","Kansas City, MO",608,30.58860016,-96.36380005,39.2976,-94.713898
2928750,BWG,MCI,"Bowling Green, KY","Kansas City, MO",479,36.9645004272,-86.4197006226,39.2976,-94.713898
2928854,SPS,MCI,"Wichita Falls, TX","Kansas City, MO",422,33.98880005,-98.49189758,39.2976,-94.713898
2929008,DDC,MCI,"Dodge City, KS","Kansas City, MO",304,37.7634010314941,-99.9655990600586,39.2976,-94.713898
2929084,RST,MCI,"Rochester, MN","Kansas City, MO",338,43.9082984924316,-92.5,39.2976,-94.713898
2929195,MHK,MCI,"Manhattan, KS","Kansas City, MO",105,39.140998840332,-96.6707992553711,39.2976,-94.713898
2929713,FDY,MCI,"Findlay, OH","Kansas City, MO",596,41.0135002136,-83.6687011719,39.2976,-94.713898
2929881,DRT,MCI,"Del Rio, TX","Kansas City, MO",774,29.3742008209,-100.927001953,39.2976,-94.713898
2930073,HKY,MCI,"Hickory, NC","Kansas City, MO",771,35.74110031,-81.38950348,39.2976,-94.713898
2930118,EFD,MCI,"Houston, TX","Kansas City, MO",668,29.6072998047,-95.1587982178,39.2976,-94.713898
2930191,ADM,MCI,"Ardmore, OK","Kansas City, MO",367,34.30301,-97.0196342,39.2976,-94.713898
2930199,FTY,MCI,"Atlanta, GA","Kansas City, MO",682,33.7790985107,-84.5214004517,39.2976,-94.713898
2930227,BUF,MKC,"Buffalo, NY","Kansas City, MO",868,42.94049835,-78.73220062,39.1231994628906,-94.5927963256836
2930394,ABE,MCI,"Allentown, PA","Kansas City, MO",1025,40.652099609375,-75.440803527832,39.2976,-94.713898
2930447,ALO,MCI,"Waterloo, IA","Kansas City, MO",255,42.5570983886719,-92.4002990722656,39.2976,-94.713898
2930518,GRB,MCI,"Green Bay, WI","Kansas City, MO",493,44.4850997924805,-88.1296005249023,39.2976,-94.713898
2930522,FLO,MCI,"Florence, SC","Kansas City, MO",902,34.1853981018066,-79.7238998413086,39.2976,-94.713898
2930527,LWS,MCI,"Lewiston, ID","Kansas City, MO",1228,46.3745002746582,-117.014999389648,39.2976,-94.713898
2930530,MKG,MCI,"Muskegon, MI","Kansas City, MO",516,43.16949844,-86.23819733,39.2976,-94.713898
2930566,CAE,MKC,"Columbia, SC","Kansas City, MO",829,33.9388008117676,-81.119499206543,39.1231994628906,-94.5927963256836
2930573,ABR,MCI,"Aberdeen, SD","Kansas City, MO",465,45.4491004943848,-98.4217987060547,39.2976,-94.713898
2930581,MBS,MCI,"Saginaw, MI","Kansas City, MO",624,43.532901763916,-84.0795974731445,39.2976,-94.713898
2930630,GEG,MCI,"Spokane, WA","Kansas City, MO",1277,47.6198997497559,-117.533996582031,39.2976,-94.713898
2930662,BFI,MCI,"Seattle, WA","Kansas City, MO",1490,47.5299987792969,-122.302001953125,39.2976,-94.713898
2930711,PAH,MCI,"Paducah, KY","Kansas City, MO",358,37.0607986450195,-88.7738037109375,39.2976,-94.713898
2930730,MAF,MCI,"Midland, TX","Kansas City, MO",659,31.9424991607666,-102.202003479004,39.2976,-94.713898
2930797,JXN,MCI,"Jackson, MI","Kansas City, MO",575,42.2597999573,-84.4593963623,39.2976,-94.713898
2930839,MKL,MCI,"Jackson, TN","Kansas City, MO",408,35.59989929,-88.91560364,39.2976,-94.713898
2930882,XNA,MKC,"Fayetteville, AR","Kansas City, MO",197,36.281898,-94.306801,39.1231994628906,-94.5927963256836
2930919,FAY,MCI,"Fayetteville, NC","Kansas City, MO",922,34.9911994934082,-78.8803024291992,39.2976,-94.713898
2931105,GTF,MCI,"Great Falls, MT","Kansas City, MO",1008,47.48199844,-111.3710022,39.2976,-94.713898
2931146,LAX,MKC,"Los Angeles, CA","Kansas City, MO",1368,33.94250107,-118.4079971,39.1231994628906,-94.5927963256836
2931230,RWI,MCI,"Rocky Mount, NC","Kansas City, MO",952,35.8563003540039,-77.8918991088867,39.2976,-94.713898
2931414,PGV,MCI,"Greenville, NC","Kansas City, MO",984,35.6352005,-77.38529968,39.2976,-94.713898
2931420,AEX,MCI,"Alexandria, LA","Kansas City, MO",563,31.3274002075195,-92.5497970581055,39.2976,-94.713898
2931453,FSM,MCI,"Fort Smith, AR","Kansas City, MO",274,35.3366012573242,-94.3674011230469,39.2976,-94.713898
2931503,MDT,MCI,"Harrisburg, PA","Kansas City, MO",956,40.1935005188,-76.7633972168,39.2976,-94.713898
2931514,SUS,MCI,"St. Louis, MO","Kansas City, MO",223,38.662101745605,-90.652000427246,39.2976,-94.713898
2931769,RIV,MCI,"Riverside, CA","Kansas City, MO",1304,33.88069916,-117.2590027,39.2976,-94.713898
2931806,LEX,MKC,"Lexington, KY","Kansas City, MO",546,38.0364990234375,-84.6059036254883,39.1231994628906,-94.5927963256836
2931814,LEX,MCI,"Lexington, KY","Kansas City, MO",553,38.0364990234375,-84.6059036254883,39.2976,-94.713898
2931981,YUM,MCI,"Yuma, AZ","Kansas City, MO",1202,32.65660095,-114.6060028,39.2976,-94.713898
2932016,EWR,MKC,"Newark, NJ","Kansas City, MO",1088,40.6925010681152,-74.168701171875,39.1231994628906,-94.5927963256836
2932091,PIA,MCI,"Peoria, IL","Kansas City, MO",283,40.6641998291,-89.6932983398,39.2976,-94.713898
2932100,LRD,MCI,"Laredo, TX","Kansas City, MO",853,27.5438003540039,-99.4616012573242,39.2976,-94.713898
2932254,GJT,MCI,"Grand Junction, CO","Kansas City, MO",740,39.1223983765,-108.527000427,39.2976,-94.713898
2932503,CGI,MKC,"Cape Girardeau, MO","Kansas City, MO",303,37.2252998352051,-89.57080078125,39.1231994628906,-94.5927963256836
2932604,MEM,MKC,"Memphis, TN","Kansas City, MO",379,35.0424003601074,-89.9766998291016,39.1231994628906,-94.5927963256836
